11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	268.9899902	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	270.5400085	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	272.0899963	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	273.6499939	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	275.230011	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	276.6900024	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	278.2799988	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	279.8800049	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	281.4899902	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	282.980011	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	284.6099854	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	285.4899902	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	287	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	288.6499939	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	290.3099976	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	291.980011	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	293.5299988	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	295.2200012	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	296.9100037	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	298.6199951	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	300.3399963	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	301.9299927	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	303.6600037	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	305.4100037	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	307.1700134	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	308.7999878	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	310.5700073	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	312.3599854	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	314.1499939	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	315.9599915	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	316.7900085	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	318.6099854	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	320.3099976	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	322.1499939	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	324	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	325.8599854	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	327.730011	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	329.4700012	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	331.3699951	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	333.269989	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	335.1900024	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	336.9700012	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	338.8999939	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	340.8500061	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	342.8099976	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	344.6300049	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	346.6099854	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	348.6000061	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	350.6099854	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	351.5299988	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	353.5599976	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	355.5899963	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	357.6300049	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	359.5299988	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	363.6700134	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	365.769989	0.1770000011	0	0
11	135	-47.79999924	3.329999924	0.5939999819	0.1150000021	370.0100098	0.1770000011	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	249.4700012	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	249.5800018	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	251.2899933	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	252.0899963	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	253.0099945	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	254.75	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	255.5599976	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	257.3099976	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	258.25	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	260.0100098	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	260.8399963	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	262.6300049	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	263.5899963	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	264.5499878	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	266.3599854	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	267.2099915	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	269.0400085	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	270.019989	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	271.8699951	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	272.7399902	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	274.6099854	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	275.6099854	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	276.4899902	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	278.3800049	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	279.3999939	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	281.3099976	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	282.3299866	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	284.269989	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	285.1799927	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	286.2200012	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	288.1799927	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	289.0899963	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	291.0700073	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	292.1400146	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	294.1400146	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	295.0700073	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	297.1000061	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	298.1799927	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	299.1300049	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	301.3200073	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	302.2799988	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	304.3500061	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	305.4599915	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	307.5499878	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	308.5299988	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	310.6400146	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	311.7799988	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	312.769989	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	314.9100037	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	316.0599976	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	318.230011	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	319.2399902	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	321.4299927	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	322.6000061	0.1410000026	0	0
11	135	-47.79999924	3.400000095	0.5939999819	0.1150000021	324.8099976	0.1410000026	0	0
