103681
TIME ASOL ATMRAD SOLDIF
0.00000000 0.00000000 34.64259389 0.00000000
0.01041667 0.00000000 34.64259389 0.00000000
0.02083333 0.00000000 34.48799462 0.00000000
0.03125000 0.00000000 34.32279735 0.00000000
0.04166667 0.00000000 34.15135941 0.00000000
0.05208333 0.00000000 33.97588248 0.00000000
0.06250000 0.00000000 33.79770685 0.00000000
0.07291667 0.00000000 33.61773317 0.00000000
0.08333333 0.00000000 33.43660546 0.00000000
0.09375000 0.00000000 33.25480442 0.00000000
0.10416667 0.00000000 33.07270008 0.00000000
0.11458333 0.00000000 32.89058402 0.00000000
0.12500000 0.00000000 32.70869014 0.00000000
0.13541667 0.00000000 32.52720864 0.00000000
0.14583333 0.00000000 32.34629590 0.00000000
0.15625000 0.00000000 32.16608157 0.00000000
0.16666667 0.00000000 31.98667383 0.00000000
0.17708333 0.00000000 31.80816339 0.00000000
0.18750000 0.00000000 31.63062654 0.00000000
0.19791667 0.00000000 31.45412760 0.00000000
0.20833333 0.00000000 31.27872084 0.00000000
0.21875000 0.00000000 31.10445199 0.00000000
0.22916667 0.00000000 30.93135952 0.00000000
0.23958333 0.00000000 30.75947570 0.00000000
0.25000000 0.00000000 30.58882739 0.00000000
0.26041667 0.43300330 30.43101971 14.10791231
0.27083333 8.45648121 30.30340976 27.69266048
0.28125000 26.22326625 30.20236162 37.73503725
0.29166667 49.78040820 30.12508592 45.37406688
0.30208333 76.43695219 30.07075188 51.52312476
0.31250000 104.64872772 30.03952211 56.70052046
0.32291667 133.47876711 30.03197665 61.20074144
0.33333333 162.31089113 30.04881387 65.19770375
0.34375000 190.70818595 30.09068676 68.79802354
0.35416667 218.34053064 30.15810888 72.06898502
0.36458333 244.94559602 30.25140003 75.05389431
0.37500000 270.30685854 30.37065637 77.78091188
0.38541667 294.24070531 30.51573641 80.26835755
0.39583333 316.58862260 30.68625726 82.52802206
0.40625000 337.21234217 30.88159735 84.56730553
0.41666667 355.99076785 31.10090322 86.39064012
0.42708333 372.81800427 31.34309846 88.00046115
0.43750000 387.60208365 31.60689388 89.39788461
0.44791667 400.26414232 31.89079828 90.58318814
0.45833333 410.73789033 32.19312946 91.55615666
0.46875000 418.96927335 32.51202562 92.31633209
0.47916667 424.91626069 32.84545716 92.86319285
0.48958333 428.54871594 33.19123909 93.19627998
0.50000000 429.84832169 33.54704433 93.31528101
0.51041667 428.80854049 33.91041816 93.22007844
0.52083333 425.43460212 34.27879399 92.91076652
0.53125000 419.74351371 34.64951058 92.38763784
0.54166667 411.76409551 35.01983086 91.65113852
0.55208333 401.53705144 35.38696238 90.70178859
0.56250000 389.11509121 35.74807925 89.54006093
0.57291667 374.56313134 36.10034553 88.16620850
0.58333333 357.95861647 36.44093979 86.58002342
0.59375000 339.39202415 36.76708048 84.78050372
0.60416667 318.96764932 37.07605183 82.76538984
0.61458333 296.80481736 37.36522955 80.53051301
0.62500000 273.03976146 37.63210583 78.06886308
0.63541667 247.82854652 37.87431267 75.36922666
0.64583333 221.35167877 38.08964245 72.41414608
0.65625000 193.82150658 38.27606408 69.17677006
0.66666667 165.49439907 38.43173230 65.61582836
0.67708333 136.69142888 38.55498636 61.66730281
0.68750000 107.83488726 38.64433109 57.23002110
0.69791667 79.51576892 38.69838787 52.13955277
0.70833333 52.62484915 38.71579051 46.11870703
0.71875000 28.61746360 38.69497405 38.68144408
0.72916667 10.02384640 38.63375444 28.96664329
0.73958333 0.76739405 38.52862824 15.79049506
0.75000000 0.00000000 38.37540103 0.77213665
0.76041667 0.00000000 38.18870901 0.00000000
0.77083333 0.00000000 37.99374746 0.00000000
0.78125000 0.00000000 37.79334426 0.00000000
0.79166667 0.00000000 37.58903782 0.00000000
0.80208333 0.00000000 37.38189707 0.00000000
0.81250000 0.00000000 37.17271763 0.00000000
0.82291667 0.00000000 36.96211634 0.00000000
0.83333333 0.00000000 36.75058467 0.00000000
0.84375000 0.00000000 36.53852197 0.00000000
0.85416667 0.00000000 36.32625757 0.00000000
0.86458333 0.00000000 36.11406612 0.00000000
0.87500000 0.00000000 35.90217869 0.00000000
0.88541667 0.00000000 35.69079103 0.00000000
0.89583333 0.00000000 35.48006988 0.00000000
0.90625000 0.00000000 35.27015780 0.00000000
0.91666667 0.00000000 35.06117712 0.00000000
0.92708333 0.00000000 34.85323297 0.00000000
0.93750000 0.00000000 34.64641584 0.00000000
0.94791667 0.00000000 34.44080360 0.00000000
0.95833333 0.00000000 34.23646328 0.00000000
0.96875000 0.00000000 34.03345245 0.00000000
0.97916667 0.00000000 33.83182046 0.00000000
0.98958333 0.00000000 33.63160944 0.00000000
1.00000000 0.00000000 33.43285518 0.00000000
1.01041667 0.00000000 31.99127413 0.00000000
1.02083333 0.00000000 31.77352216 0.00000000
1.03125000 0.00000000 31.56323925 0.00000000
1.04166667 0.00000000 31.35869153 0.00000000
1.05208333 0.00000000 31.15890197 0.00000000
1.06250000 0.00000000 30.96322831 0.00000000
1.07291667 0.00000000 30.77121245 0.00000000
1.08333333 0.00000000 30.58251011 0.00000000
1.09375000 0.00000000 30.39685275 0.00000000
1.10416667 0.00000000 30.21402495 0.00000000
1.11458333 0.00000000 30.03384997 0.00000000
1.12500000 0.00000000 29.85618014 0.00000000
1.13541667 0.00000000 29.68089013 0.00000000
1.14583333 0.00000000 29.50787218 0.00000000
1.15625000 0.00000000 29.33703249 0.00000000
1.16666667 0.00000000 29.16828859 0.00000000
1.17708333 0.00000000 29.00156726 0.00000000
1.18750000 0.00000000 28.83680297 0.00000000
1.19791667 0.00000000 28.67393657 0.00000000
1.20833333 0.00000000 28.51291433 0.00000000
1.21875000 0.00000000 28.35368711 0.00000000
1.22916667 0.00000000 28.19620966 0.00000000
1.23958333 0.00000000 28.04044015 0.00000000
1.25000000 0.00000000 27.88633966 0.00000000
1.26041667 0.43804714 27.74459801 14.06896643
1.27083333 8.49099378 27.63111143 27.59204308
1.28125000 26.26713115 27.54227975 37.57478217
1.29166667 49.80493722 27.47537386 45.16390150
1.30208333 76.42127376 27.42956848 51.27133130
1.31250000 104.57920463 27.40502189 56.41329209
1.32291667 133.34688464 27.40232041 60.88271493
1.33333333 162.11168411 27.42218495 64.85245875
1.34375000 190.43921082 27.46530708 68.42843046
1.35416667 218.00119923 27.53225329 71.67743530
1.36458333 244.53673397 27.62340859 74.64245276
1.37500000 269.83040294 27.73894518 77.35141869
1.38541667 293.69948998 27.87880739 79.82249785
1.39583333 315.98621986 28.04270732 82.06737390
1.40625000 336.55294154 28.23012730 84.09337338
1.41666667 355.27907947 28.44032651 85.90487847
1.42708333 372.05917917 28.67234975 87.50429114
1.43750000 386.80164552 28.92503748 88.89270568
1.44791667 399.42792733 29.19703621 90.07038614
1.45833333 409.87199256 29.48680913 91.03710938
1.46875000 418.07999418 29.79264689 91.79241285
1.47916667 424.01006092 30.11267861 92.33577271
1.48958333 427.63216972 30.44488347 92.66672907
1.50000000 428.92807172 30.78710293 92.78496914
1.51041667 427.89125388 31.13705408 92.69037534
1.52083333 424.52692645 31.49234408 92.38304197
1.53125000 418.85203295 31.85048610 91.86326192
1.54166667 410.89528530 32.20891668 91.13148215
1.55208333 400.69723319 32.56501472 90.18822474
1.56250000 388.31038449 32.91612193 89.03396674
1.57291667 373.79940359 33.25956466 87.66896869
1.58333333 357.24142893 33.59267700 86.09303559
1.59375000 338.72657246 33.91282468 84.30518608
1.60416667 318.35869630 34.21742958 82.30319247
1.61458333 296.25661478 34.50399416 80.08293381
1.62500000 272.55595567 34.77012533 77.63747049
1.63541667 247.41206041 35.01355682 74.95569183
1.64583333 221.00455841 35.23216905 72.02028904
1.65625000 193.54471408 35.42400486 68.80462632
1.66666667 165.28752202 35.58727887 65.26774666
1.67708333 136.55225771 35.72037671 61.34609071
1.68750000 107.75877964 35.82183767 56.93916482
1.69791667 79.49467065 35.89030864 51.88354978
1.70833333 52.64578999 35.92444554 45.90354879
1.71875000 28.66047791 35.92271245 38.51516684
1.72916667 10.06090456 35.88298031 28.85897918
1.73958333 0.77514018 35.80185243 15.74545415
1.75000000 0.00000000 35.67523350 0.77017458
1.76041667 0.00000000 35.51681727 0.00000000
1.77083333 0.00000000 35.35033048 0.00000000
1.78125000 0.00000000 35.17841729 0.00000000
1.79166667 0.00000000 35.00251923 0.00000000
1.80208333 0.00000000 34.82364033 0.00000000
1.81250000 0.00000000 34.64252979 0.00000000
1.82291667 0.00000000 34.45976997 0.00000000
1.83333333 0.00000000 34.27582626 0.00000000
1.84375000 0.00000000 34.09107802 0.00000000
1.85416667 0.00000000 33.90583918 0.00000000
1.86458333 0.00000000 33.72037257 0.00000000
1.87500000 0.00000000 33.53490030 0.00000000
1.88541667 0.00000000 33.34961137 0.00000000
1.89583333 0.00000000 33.16466763 0.00000000
1.90625000 0.00000000 32.98020829 0.00000000
1.91666667 0.00000000 32.79635352 0.00000000
1.92708333 0.00000000 32.61320737 0.00000000
1.93750000 0.00000000 32.43086010 0.00000000
1.94791667 0.00000000 32.24939010 0.00000000
1.95833333 0.00000000 32.06886552 0.00000000
1.96875000 0.00000000 31.88934555 0.00000000
1.97916667 0.00000000 31.71088162 0.00000000
1.98958333 0.00000000 31.53351829 0.00000000
2.00000000 0.00000000 31.35729414 0.00000000
2.01041667 0.00000000 30.58362951 0.00000000
2.02083333 0.00000000 30.45226813 0.00000000
2.03125000 0.00000000 30.31468058 0.00000000
2.04166667 0.00000000 30.17339947 0.00000000
2.05208333 0.00000000 30.02973042 0.00000000
2.06250000 0.00000000 29.88448066 0.00000000
2.07291667 0.00000000 29.73819977 0.00000000
2.08333333 0.00000000 29.59128532 0.00000000
2.09375000 0.00000000 29.44403717 0.00000000
2.10416667 0.00000000 29.29668845 0.00000000
2.11458333 0.00000000 29.14942458 0.00000000
2.12500000 0.00000000 29.00239561 0.00000000
2.13541667 0.00000000 28.85572463 0.00000000
2.14583333 0.00000000 28.70951371 0.00000000
2.15625000 0.00000000 28.56384817 0.00000000
2.16666667 0.00000000 28.41879982 0.00000000
2.17708333 0.00000000 28.27442937 0.00000000
2.18750000 0.00000000 28.13078835 0.00000000
2.19791667 0.00000000 27.98792058 0.00000000
2.20833333 0.00000000 27.84586338 0.00000000
2.21875000 0.00000000 27.70464853 0.00000000
2.22916667 0.00000000 27.56430305 0.00000000
2.23958333 0.00000000 27.42484987 0.00000000
2.25000000 0.00000000 27.28630834 0.00000000
2.26041667 0.43087165 27.15923173 14.02224235
2.27083333 8.40973171 27.05936548 27.52236739
2.28125000 26.07322275 26.98333228 37.50094510
2.29166667 49.49084839 26.92854922 45.09100172
2.30208333 75.98804118 26.89425598 51.20046708
2.31250000 104.03025681 26.88063012 56.34445593
2.32291667 132.68642795 26.88825397 60.81561054
2.33333333 161.34427039 26.91783454 64.78674629
2.34375000 189.56963255 26.97004803 68.36379996
2.35416667 217.03447657 27.04544902 71.61362481
2.36458333 243.47812374 27.14441693 74.57924841
2.37500000 268.68540827 27.26712592 77.28864940
2.38541667 292.47386498 27.41352993 79.76002887
2.39583333 314.68596808 27.58335785 82.00510083
2.40625000 335.18430891 27.77611516 84.03121697
2.41666667 353.84854253 27.99108948 85.84278022
2.42708333 370.57342931 28.22735843 87.44220961
2.43750000 385.26757018 28.48379861 88.83061344
2.44791667 397.85258853 28.75909528 90.00826715
2.45833333 408.26260345 29.05175222 90.97495669
2.46875000 416.44389392 29.36010195 91.73022668
2.47916667 422.35468826 29.68231626 92.27355868
2.48958333 425.96503570 30.01641735 92.60449653
2.50000000 427.25673164 30.36028982 92.72272971
2.51041667 426.22327888 30.71169359 92.62814143
2.52083333 422.86987500 31.06827821 92.32082537
2.53125000 417.21342240 31.42759849 91.80107230
2.54166667 409.28256381 31.78713168 91.06932562
2.55208333 399.11775229 32.14429620 90.12610220
2.56250000 386.77137260 32.49647193 88.97187214
2.57291667 372.30794072 32.84102178 87.60688710
2.58333333 355.80442301 33.17531460 86.03094096
2.59375000 337.35073766 33.49674891 84.24303869
2.60416667 317.05053386 33.80277714 82.24093587
2.61458333 295.02239692 34.09092990 80.02049125
2.62500000 271.40171332 34.35883970 77.57474061
2.63541667 246.34357556 34.60426315 74.89254355
2.64583333 220.02736198 34.82510070 71.95655562
2.65625000 192.66408984 35.01941233 68.74009896
2.66666667 164.50851588 35.18542690 65.20216891
2.67708333 135.87968735 35.32154151 61.27915755
2.68750000 107.19722606 35.42630442 56.87053765
2.69791667 79.04839029 35.49836962 51.81292029
2.70833333 52.31834212 35.53639943 45.83085385
2.71875000 28.45333044 35.53886626 38.44130144
2.72916667 9.96812296 35.50365697 28.78830405
2.73958333 0.76352105 35.42741143 15.69447678
2.75000000 0.00000000 35.30609966 0.76746829
2.76041667 0.00000000 35.15326007 0.00000000
2.77083333 0.00000000 34.99232575 0.00000000
2.78125000 0.00000000 34.82591196 0.00000000
2.79166667 0.00000000 34.65544612 0.00000000
2.80208333 0.00000000 34.48192347 0.00000000
2.81250000 0.00000000 34.30608751 0.00000000
2.82291667 0.00000000 34.12851686 0.00000000
2.83333333 0.00000000 33.94967454 0.00000000
2.84375000 0.00000000 33.76993850 0.00000000
2.85416667 0.00000000 33.58962200 0.00000000
2.86458333 0.00000000 33.40898773 0.00000000
2.87500000 0.00000000 33.22825803 0.00000000
2.88541667 0.00000000 33.04762250 0.00000000
2.89583333 0.00000000 32.86724381 0.00000000
2.90625000 0.00000000 32.68726216 0.00000000
2.91666667 0.00000000 32.50779890 0.00000000
2.92708333 0.00000000 32.32895934 0.00000000
2.93750000 0.00000000 32.15083509 0.00000000
2.94791667 0.00000000 31.97350597 0.00000000
2.95833333 0.00000000 31.79704158 0.00000000
2.96875000 0.00000000 31.62150263 0.00000000
2.97916667 0.00000000 31.44694205 0.00000000
2.98958333 0.00000000 31.27340596 0.00000000
3.00000000 0.00000000 31.10093444 0.00000000
3.01041667 0.00000000 31.26353413 0.00000000
3.02083333 0.00000000 31.06405804 0.00000000
3.03125000 0.00000000 30.87043638 0.00000000
3.04166667 0.00000000 30.68131297 0.00000000
3.05208333 0.00000000 30.49593837 0.00000000
3.06250000 0.00000000 30.31382730 0.00000000
3.07291667 0.00000000 30.13463777 0.00000000
3.08333333 0.00000000 29.95811534 0.00000000
3.09375000 0.00000000 29.78406317 0.00000000
3.10416667 0.00000000 29.61232442 0.00000000
3.11458333 0.00000000 29.44277115 0.00000000
3.12500000 0.00000000 29.27529686 0.00000000
3.13541667 0.00000000 29.10981150 0.00000000
3.14583333 0.00000000 28.94623773 0.00000000
3.15625000 0.00000000 28.78450834 0.00000000
3.16666667 0.00000000 28.62456422 0.00000000
3.17708333 0.00000000 28.46635282 0.00000000
3.18750000 0.00000000 28.30982702 0.00000000
3.19791667 0.00000000 28.15494421 0.00000000
3.20833333 0.00000000 28.00166548 0.00000000
3.21875000 0.00000000 27.84995515 0.00000000
3.22916667 0.00000000 27.69978020 0.00000000
3.23958333 0.00000000 27.55110993 0.00000000
3.25000000 0.00000000 27.40391561 0.00000000
3.26041667 0.42738348 27.26867057 13.97760081
3.27083333 8.36321003 27.16097222 27.44274188
3.28125000 25.95040547 27.07733909 37.40013064
3.29166667 49.27768826 27.01510914 44.97553455
3.30208333 75.67890820 26.97347488 51.07363613
3.31250000 103.62340913 26.95259173 56.20813949
3.32291667 132.18223120 26.95303614 60.67101196
3.33333333 160.74441368 26.97551859 64.63471798
3.34375000 188.87674155 27.02072311 68.20500064
3.35416667 216.25190146 27.08921312 71.44860216
3.36458333 242.60981106 27.18137581 74.40848536
3.37500000 267.73581575 27.29739094 77.11259132
3.38541667 291.44789943 27.43721556 79.57910015
3.39583333 313.58893622 27.60057930 81.81971517
3.40625000 334.02187550 27.78698641 83.84178389
3.41666667 352.62669270 27.99572186 85.64970908
3.42708333 369.29843330 28.22585982 87.24591202
3.43750000 383.94594930 28.47627318 88.63150464
3.44791667 396.49108185 28.74564375 89.80676652
3.45833333 406.86813468 29.03247253 90.77148787
3.46875000 415.02353836 29.33509027 91.52521716
3.47916667 420.91563969 29.65166823 92.06743922
3.48958333 424.51457317 29.98022955 92.39770040
3.50000000 425.80218616 30.31866128 92.51569171
3.51041667 424.77200004 30.66472737 92.42129693
3.52083333 421.42919751 31.01608299 92.11460929
3.53125000 415.79063274 31.37029005 91.59591812
3.54166667 407.88486687 31.72483432 90.86566443
3.55208333 397.75223819 32.07714402 89.92436189
3.56250000 385.44498351 32.42460991 88.77247679
3.57291667 371.02743784 32.76460676 87.41025658
3.58333333 354.57635352 33.09451594 85.83749094
3.59375000 336.18140134 33.41174898 84.05318114
3.60416667 315.94594924 33.71377156 82.05508030
3.61458333 293.98826616 33.99812758 79.83904701
3.62500000 270.44338488 34.26246255 77.39812066
3.63541667 245.46600296 34.50454562 74.72117067
3.64583333 219.23505559 34.72228909 71.79087217
3.65625000 191.96105668 34.91376384 68.58058261
3.66666667 163.89817768 35.07720859 65.04935830
3.67708333 135.36475870 35.21102907 61.13369587
3.68750000 106.77951483 35.31378090 56.73324990
3.69791667 78.72843754 35.38412428 51.68495916
3.70833333 52.09470119 35.42072690 45.71399732
3.71875000 28.32095105 35.42206656 38.33862102
3.72916667 9.91428481 35.38603757 28.70581950
3.73958333 0.75774036 35.30929398 15.64498573
3.75000000 0.00000000 35.18782810 0.76497636
3.76041667 0.00000000 35.03508810 0.00000000
3.77083333 0.00000000 34.87434521 0.00000000
3.78125000 0.00000000 34.70819222 0.00000000
3.79166667 0.00000000 34.53804428 0.00000000
3.80208333 0.00000000 34.36488798 0.00000000
3.81250000 0.00000000 34.18946020 0.00000000
3.82291667 0.00000000 34.01233429 0.00000000
3.83333333 0.00000000 33.83396885 0.00000000
3.84375000 0.00000000 33.65473815 0.00000000
3.85416667 0.00000000 33.47495222 0.00000000
3.86458333 0.00000000 33.29487098 0.00000000
3.87500000 0.00000000 33.11471429 0.00000000
3.88541667 0.00000000 32.93466958 0.00000000
3.89583333 0.00000000 32.75489755 0.00000000
3.90625000 0.00000000 32.57553664 0.00000000
3.91666667 0.00000000 32.39670661 0.00000000
3.92708333 0.00000000 32.21851130 0.00000000
3.93750000 0.00000000 32.04104103 0.00000000
3.94791667 0.00000000 31.86437439 0.00000000
3.95833333 0.00000000 31.68857990 0.00000000
3.96875000 0.00000000 31.51371723 0.00000000
3.97916667 0.00000000 31.33983842 0.00000000
3.98958333 0.00000000 31.16698869 0.00000000
4.00000000 0.00000000 30.99520737 0.00000000
4.01041667 0.00000000 30.46527750 0.00000000
4.02083333 0.00000000 30.32423418 0.00000000
4.03125000 0.00000000 30.17918217 0.00000000
4.04166667 0.00000000 30.03186761 0.00000000
4.05208333 0.00000000 29.88320228 0.00000000
4.06250000 0.00000000 29.73375512 0.00000000
4.07291667 0.00000000 29.58391611 0.00000000
4.08333333 0.00000000 29.43396880 0.00000000
4.09375000 0.00000000 29.28412784 0.00000000
4.10416667 0.00000000 29.13456046 0.00000000
4.11458333 0.00000000 28.98539982 0.00000000
4.12500000 0.00000000 28.83675363 0.00000000
4.13541667 0.00000000 28.68871013 0.00000000
4.14583333 0.00000000 28.54134227 0.00000000
4.15625000 0.00000000 28.39471078 0.00000000
4.16666667 0.00000000 28.24886647 0.00000000
4.17708333 0.00000000 28.10385200 0.00000000
4.18750000 0.00000000 27.95970323 0.00000000
4.19791667 0.00000000 27.81645031 0.00000000
4.20833333 0.00000000 27.67411854 0.00000000
4.21875000 0.00000000 27.53272911 0.00000000
4.22916667 0.00000000 27.39229962 0.00000000
4.23958333 0.00000000 27.25284463 0.00000000
4.25000000 0.00000000 27.11437601 0.00000000
4.26041667 0.42504887 26.98730827 13.93351844
4.27083333 8.32757896 26.88717511 27.35972057
4.28125000 25.84983068 26.81062013 37.29037749
4.29166667 49.09601462 26.75506779 44.84604788
4.30208333 75.40836511 26.71975011 50.92840747
4.31250000 103.26060006 26.70483355 56.04965251
4.32291667 131.72629665 26.71089035 60.50095225
4.33333333 160.19613357 26.73862007 64.45432227
4.34375000 188.23805727 26.78869442 68.01524076
4.35416667 215.52563981 26.86166649 71.25028833
4.36458333 241.79951196 26.95791698 74.20232725
4.37500000 266.84561650 27.07762383 76.89923566
4.38541667 290.48245116 27.22074714 79.35915462
4.39583333 312.55333929 27.38702412 81.59376391
4.40625000 332.92162641 27.57597066 83.61039771
4.41666667 351.46763805 27.78688679 85.41345215
4.42708333 368.08672811 28.01886452 87.00534629
4.43750000 382.68801809 28.27079685 88.38719247
4.44791667 395.19358135 28.54138744 89.55927234
4.45833333 405.53791755 28.82916047 90.52137887
4.46875000 413.66761753 29.13247087 91.27306350
4.47916667 419.54115299 29.44951486 91.81381376
4.48958333 423.12874811 29.77834102 92.14317810
4.50000000 424.41230483 30.11686219 92.26084894
4.51041667 423.38536401 30.46286837 92.16671055
4.52083333 420.05309278 30.81404075 91.86085575
4.53125000 414.43229461 31.16796728 91.34357260
4.54166667 406.55144487 31.52215957 90.61530004
4.55208333 396.45076086 31.87407136 89.67654910
4.56250000 384.18232308 32.22111851 88.52778314
4.57291667 369.81027460 32.56070028 87.16924677
4.58333333 353.41113959 32.89022183 85.60072752
4.59375000 335.07432359 33.20711756 83.82122597
4.60416667 314.90289052 33.50887502 81.82849714
4.61458333 293.01476405 33.79305872 79.61840565
4.62500000 269.54458622 34.05733348 77.18400333
4.63541667 244.64661171 34.29948619 74.51418178
4.64583333 218.49926985 34.51744529 71.59165312
4.65625000 191.31248771 34.70929604 68.38983453
4.66666667 163.33973869 34.87328977 64.86787778
4.67708333 134.89850062 35.00784300 60.96243269
4.68750000 106.40636528 35.11152055 56.57340422
4.69791667 78.44775295 35.18299044 51.53815359
4.70833333 51.90343340 35.22092762 45.58260102
4.71875000 28.21195771 35.22381792 38.22640358
4.72916667 9.87265332 35.18956753 28.61933344
4.73958333 0.75378763 35.11485171 15.59585007
4.75000000 0.00000000 34.99569158 0.76254859
4.76041667 0.00000000 34.84543492 0.00000000
4.77083333 0.00000000 34.68717986 0.00000000
4.78125000 0.00000000 34.52350136 0.00000000
4.79166667 0.00000000 34.35580570 0.00000000
4.80208333 0.00000000 34.18507389 0.00000000
4.81250000 0.00000000 34.01203902 0.00000000
4.82291667 0.00000000 33.83727190 0.00000000
4.83333333 0.00000000 33.66122938 0.00000000
4.84375000 0.00000000 33.48428456 0.00000000
4.85416667 0.00000000 33.30674675 0.00000000
4.86458333 0.00000000 33.12887542 0.00000000
4.87500000 0.00000000 32.95089030 0.00000000
4.88541667 0.00000000 32.77297883 0.00000000
4.89583333 0.00000000 32.59530187 0.00000000
4.90625000 0.00000000 32.41799816 0.00000000
4.91666667 0.00000000 32.24118784 0.00000000
4.92708333 0.00000000 32.06497520 0.00000000
4.93750000 0.00000000 31.88945106 0.00000000
4.94791667 0.00000000 31.71469456 0.00000000
4.95833333 0.00000000 31.54077480 0.00000000
4.96875000 0.00000000 31.36775208 0.00000000
4.97916667 0.00000000 31.19567903 0.00000000
4.98958333 0.00000000 31.02460153 0.00000000
5.00000000 0.00000000 30.85455953 0.00000000
5.01041667 0.00000000 30.89778810 0.00000000
5.02083333 0.00000000 30.70904673 0.00000000
5.03125000 0.00000000 30.52497570 0.00000000
5.04166667 0.00000000 30.34452835 0.00000000
5.05208333 0.00000000 30.16713490 0.00000000
5.06250000 0.00000000 29.99243064 0.00000000
5.07291667 0.00000000 29.82016095 0.00000000
5.08333333 0.00000000 29.65013781 0.00000000
5.09375000 0.00000000 29.48221667 0.00000000
5.10416667 0.00000000 29.31628283 0.00000000
5.11458333 0.00000000 29.15224305 0.00000000
5.12500000 0.00000000 28.99001985 0.00000000
5.13541667 0.00000000 28.82954770 0.00000000
5.14583333 0.00000000 28.67077033 0.00000000
5.15625000 0.00000000 28.51363868 0.00000000
5.16666667 0.00000000 28.35810948 0.00000000
5.17708333 0.00000000 28.20414409 0.00000000
5.18750000 0.00000000 28.05170766 0.00000000
5.19791667 0.00000000 27.90076849 0.00000000
5.20833333 0.00000000 27.75129743 0.00000000
5.21875000 0.00000000 27.60326753 0.00000000
5.22916667 0.00000000 27.45665366 0.00000000
5.23958333 0.00000000 27.31143225 0.00000000
5.25000000 0.00000000 27.16758105 0.00000000
5.26041667 0.42200046 27.03544163 13.88883331
5.27083333 8.28506045 26.93042265 27.27815504
5.28125000 25.73495482 26.84910561 37.18515225
5.29166667 48.89378841 26.78886696 44.72391262
5.30208333 75.11226875 26.74890816 50.79294550
5.31250000 102.86822491 26.72937976 55.90299243
5.32291667 131.23752753 26.73084797 60.34449704
5.33333333 159.61231346 26.75401222 64.28908465
5.34375000 187.56156138 26.79954703 67.84201171
5.35416667 214.75963660 26.86800919 71.06972823
5.36458333 240.94781664 26.95978285 74.01501810
5.37500000 265.91259313 27.07504846 76.70571246
5.38541667 289.47294164 27.21376747 79.15992488
5.39583333 311.47260775 27.37567744 81.38931998
5.40625000 331.77531263 27.56029376 83.40122470
5.41666667 350.26171617 27.76691554 85.20003302
5.42708333 366.82746866 27.99463378 86.78816496
5.43750000 381.38195173 28.24234071 88.16673567
5.44791667 393.84746374 28.50873977 89.33603052
5.45833333 404.15869481 28.79235572 90.29584649
5.46875000 412.26239185 29.09154510 91.04573881
5.47916667 418.11714842 29.40450684 91.58519826
5.48958333 421.69327636 29.72929350 91.91377581
5.50000000 422.97273095 30.06382318 92.03116545
5.51041667 421.94907212 30.40589237 91.93725203
5.52083333 418.62745174 30.75319007 91.63212791
5.53125000 413.02462374 31.10331319 91.11607966
5.54166667 405.16897965 31.45378337 90.38954385
5.55208333 395.10061873 31.80206537 89.45302829
5.56250000 382.87146919 32.14558685 88.30699260
5.57291667 368.54548746 32.48175950 86.95167740
5.58333333 352.19897660 32.80800140 85.38686643
5.59375000 333.92108591 33.12176009 83.61155732
5.60416667 313.81458709 33.42053629 81.62350387
5.61458333 291.99707375 33.70190756 79.41857242
5.62500000 268.60281711 33.96355130 76.98982137
5.63541667 243.78565514 34.20326646 74.32615639
5.64583333 217.72354612 34.41899269 71.41031546
5.65625000 190.62587722 34.60882553 68.21576010
5.66666667 162.74548785 34.77102543 64.70171615
5.67708333 134.39908232 34.90401687 60.80495677
5.68750000 106.00325357 35.00637133 56.42559570
5.69791667 78.14102541 35.07676245 51.40135977
5.70833333 51.69099990 35.11387001 45.45884426
5.71875000 28.08790204 35.11618484 38.11904706
5.72916667 9.82328693 35.08162032 28.53463606
5.73958333 0.74870023 35.00686557 15.54619565
5.75000000 0.00000000 34.88796291 0.76007212
5.76041667 0.00000000 34.73817771 0.00000000
5.77083333 0.00000000 34.58046172 0.00000000
5.78125000 0.00000000 34.41737076 0.00000000
5.79166667 0.00000000 34.25030074 0.00000000
5.80208333 0.00000000 34.08022539 0.00000000
5.81250000 0.00000000 33.90787237 0.00000000
5.82291667 0.00000000 33.73380814 0.00000000
5.83333333 0.00000000 33.55848604 0.00000000
5.84375000 0.00000000 33.38227623 0.00000000
5.85416667 0.00000000 33.20548552 0.00000000
5.86458333 0.00000000 33.02837128 0.00000000
5.87500000 0.00000000 32.85115136 0.00000000
5.88541667 0.00000000 32.67401158 0.00000000
5.89583333 0.00000000 32.49711140 0.00000000
5.90625000 0.00000000 32.32058829 0.00000000
5.91666667 0.00000000 32.14456125 0.00000000
5.92708333 0.00000000 31.96913361 0.00000000
5.93750000 0.00000000 31.79439528 0.00000000
5.94791667 0.00000000 31.62042460 0.00000000
5.95833333 0.00000000 31.44728995 0.00000000
5.96875000 0.00000000 31.27505099 0.00000000
5.97916667 0.00000000 31.10375976 0.00000000
5.98958333 0.00000000 30.93346163 0.00000000
6.00000000 0.00000000 30.76419607 0.00000000
6.01041667 0.00000000 30.35170214 0.00000000
6.02083333 0.00000000 30.20465473 0.00000000
6.03125000 0.00000000 30.05507882 0.00000000
6.04166667 0.00000000 29.90420347 0.00000000
6.05208333 0.00000000 29.75267759 0.00000000
